cafe_id,day_of_week,open_time,close_time,is_closed
"ChIJR89UUhOTtIkRsS4jG8C5H-4","2","","",true
"ChIJR89UUhOTtIkRsS4jG8C5H-4","3","","",true
"ChIJR89UUhOTtIkRsS4jG8C5H-4","4","10:00 AM","06:00 PM",false
"ChIJR89UUhOTtIkRsS4jG8C5H-4","5","10:00 AM","06:00 PM",false
"ChIJR89UUhOTtIkRsS4jG8C5H-4","6","10:00 AM","08:00 PM",false
"ChIJR89UUhOTtIkRsS4jG8C5H-4","7","10:00 AM","04:00 PM",false
"ChIJuXglFVANTYgR1fDcatNBz_A","1","","",true
"ChIJuXglFVANTYgR1fDcatNBz_A","2","","",true
"ChIJuXglFVANTYgR1fDcatNBz_A","3","11:00 AM","05:00 PM",false
"ChIJuXglFVANTYgR1fDcatNBz_A","4","11:00 AM","05:00 PM",false
"ChIJuXglFVANTYgR1fDcatNBz_A","5","11:00 AM","05:00 PM",false
"ChIJuXglFVANTYgR1fDcatNBz_A","6","11:00 AM","05:00 PM",false
"ChIJuXglFVANTYgR1fDcatNBz_A","7","11:00 AM","05:00 PM",false
"ChIJ3YVjoXVctokRmjdPLA-Lc1Q","1","07:00 AM","07:00 PM",false
"ChIJ3YVjoXVctokRmjdPLA-Lc1Q","2","07:00 AM","07:00 PM",false
"ChIJ3YVjoXVctokRmjdPLA-Lc1Q","3","07:00 AM","07:00 PM",false
"ChIJ3YVjoXVctokRmjdPLA-Lc1Q","4","07:00 AM","07:00 PM",false
"ChIJ3YVjoXVctokRmjdPLA-Lc1Q","5","07:00 AM","08:00 PM",false
"ChIJ3YVjoXVctokRmjdPLA-Lc1Q","6","07:00 AM","07:00 PM",false
"ChIJ3YVjoXVctokRmjdPLA-Lc1Q","7","07:00 AM","07:00 PM",false
"ChIJrdG-Z3pttokRDnQcn1nQqoo","1","07:00 AM","01:00 PM",false
"ChIJrdG-Z3pttokRDnQcn1nQqoo","2","07:00 AM","01:00 PM",false
"ChIJrdG-Z3pttokRDnQcn1nQqoo","3","","",true
"ChIJrdG-Z3pttokRDnQcn1nQqoo","4","07:00 AM","01:00 PM",false
"ChIJrdG-Z3pttokRDnQcn1nQqoo","5","07:00 AM","04:00 PM",false
"ChIJrdG-Z3pttokRDnQcn1nQqoo","6","07:00 AM","04:00 PM",false
"ChIJrdG-Z3pttokRDnQcn1nQqoo","7","09:00 AM","03:00 PM",false
"ChIJr3U7Cql5sIkRWGBuGjpDzxA","1","12:00 PM","06:00 PM",false
"ChIJr3U7Cql5sIkRWGBuGjpDzxA","2","","",true
"ChIJr3U7Cql5sIkRWGBuGjpDzxA","3","","",true
"ChIJr3U7Cql5sIkRWGBuGjpDzxA","4","12:00 PM","06:00 PM",false
"ChIJr3U7Cql5sIkRWGBuGjpDzxA","5","02:00 PM","08:00 PM",false
"ChIJr3U7Cql5sIkRWGBuGjpDzxA","6","11:00 AM","07:00 PM",false
"ChIJr3U7Cql5sIkRWGBuGjpDzxA","7","11:00 AM","05:00 PM",false
"ChIJLYvFf5hatokRjtmwdz1f070","1","09:00 AM","04:00 PM",false
"ChIJLYvFf5hatokRjtmwdz1f070","2","09:00 AM","04:00 PM",false
"ChIJLYvFf5hatokRjtmwdz1f070","3","09:00 AM","04:00 PM",false
"ChIJLYvFf5hatokRjtmwdz1f070","4","09:00 AM","08:00 PM",false
"ChIJLYvFf5hatokRjtmwdz1f070","5","09:00 AM","08:00 PM",false
"ChIJLYvFf5hatokRjtmwdz1f070","6","08:00 AM","08:00 PM",false
"ChIJLYvFf5hatokRjtmwdz1f070","7","08:00 AM","06:00 PM",false
"ChIJHZaRqDmYuokREVKXYBro6GE","1","11:00 AM","07:00 PM",false
"ChIJHZaRqDmYuokREVKXYBro6GE","2","11:00 AM","07:00 PM",false
"ChIJHZaRqDmYuokREVKXYBro6GE","3","","",true
"ChIJHZaRqDmYuokREVKXYBro6GE","4","11:00 AM","07:00 PM",false
"ChIJHZaRqDmYuokREVKXYBro6GE","5","11:00 AM","07:00 PM",false
"ChIJHZaRqDmYuokREVKXYBro6GE","6","11:00 AM","06:00 PM",false
"ChIJHZaRqDmYuokREVKXYBro6GE","7","11:00 AM","05:00 PM",false
"ChIJHeF8L9-7uokRQittRMqgl4w","1","12:00 PM","06:00 PM",false
"ChIJHeF8L9-7uokRQittRMqgl4w","2","12:00 PM","06:00 PM",false
"ChIJHeF8L9-7uokRQittRMqgl4w","3","12:00 PM","06:00 PM",false
"ChIJHeF8L9-7uokRQittRMqgl4w","4","12:00 PM","06:00 PM",false
"ChIJHeF8L9-7uokRQittRMqgl4w","5","12:00 PM","06:00 PM",false
"ChIJHeF8L9-7uokRQittRMqgl4w","6","11:00 AM","06:00 PM",false
"ChIJHeF8L9-7uokRQittRMqgl4w","7","11:00 AM","06:00 PM",false
"ChIJ_Y-EalkQtokRgzBQesktuOk","1","08:00 AM","03:00 PM",false
"ChIJ_Y-EalkQtokRgzBQesktuOk","2","08:00 AM","03:00 PM",false
"ChIJ_Y-EalkQtokRgzBQesktuOk","3","08:00 AM","03:00 PM",false
"ChIJ_Y-EalkQtokRgzBQesktuOk","4","08:00 AM","03:00 PM",false
"ChIJ_Y-EalkQtokRgzBQesktuOk","5","08:00 AM","03:00 PM",false
"ChIJ_Y-EalkQtokRgzBQesktuOk","6","08:00 AM","03:00 PM",false
"ChIJ_Y-EalkQtokRgzBQesktuOk","7","08:00 AM","03:00 PM",false
"ChIJIXhe_I4NTYgRg2WVssZtqMU","1","","",true
"ChIJIXhe_I4NTYgRg2WVssZtqMU","2","","",true
"ChIJIXhe_I4NTYgRg2WVssZtqMU","3","10:00 AM","06:00 PM",false
"ChIJIXhe_I4NTYgRg2WVssZtqMU","4","10:00 AM","06:00 PM",false
"ChIJIXhe_I4NTYgRg2WVssZtqMU","5","10:00 AM","06:00 PM",false
"ChIJIXhe_I4NTYgRg2WVssZtqMU","6","10:00 AM","06:00 PM",false
"ChIJIXhe_I4NTYgRg2WVssZtqMU","7","10:00 AM","06:00 PM",false
"ChIJe6TOR66lIIYRsx0BGkpeR94","1","","",true
"ChIJe6TOR66lIIYRsx0BGkpeR94","2","08:00 AM","03:00 PM",false
"ChIJe6TOR66lIIYRsx0BGkpeR94","3","08:00 AM","03:00 PM",false
"ChIJe6TOR66lIIYRsx0BGkpeR94","4","08:00 AM","03:00 PM",false
"ChIJe6TOR66lIIYRsx0BGkpeR94","5","08:00 AM","03:00 PM",false
"ChIJe6TOR66lIIYRsx0BGkpeR94","6","08:00 AM","03:00 PM",false
"ChIJe6TOR66lIIYRsx0BGkpeR94","7","08:00 AM","03:00 PM",false
"ChIJT3jsJQ6mIIYRZsr2E_lrf_I","1","05:00 PM","01:00 AM",false
"ChIJT3jsJQ6mIIYRZsr2E_lrf_I","2","05:00 PM","01:00 AM",false
"ChIJT3jsJQ6mIIYRZsr2E_lrf_I","3","05:00 PM","01:00 AM",false
"ChIJT3jsJQ6mIIYRZsr2E_lrf_I","4","05:00 PM","01:00 AM",false
"ChIJT3jsJQ6mIIYRZsr2E_lrf_I","5","03:00 PM","03:00 AM",false
"ChIJT3jsJQ6mIIYRZsr2E_lrf_I","6","03:00 PM","03:00 AM",false
"ChIJT3jsJQ6mIIYRZsr2E_lrf_I","7","03:00 PM","01:00 AM",false
"ChIJAQK3K85ZwokRcTP1j2302ks","1","11:00 AM","11:00 PM",false
"ChIJAQK3K85ZwokRcTP1j2302ks","2","11:00 AM","11:00 PM",false
"ChIJAQK3K85ZwokRcTP1j2302ks","3","11:00 AM","11:00 PM",false
"ChIJAQK3K85ZwokRcTP1j2302ks","4","11:00 AM","11:00 PM",false
"ChIJAQK3K85ZwokRcTP1j2302ks","5","11:00 AM","12:00 AM",false
"ChIJAQK3K85ZwokRcTP1j2302ks","6","11:00 AM","12:00 AM",false
"ChIJAQK3K85ZwokRcTP1j2302ks","7","11:00 AM","11:00 PM",false
"ChIJj6Z-EGmnIIYRtIU0FfrKm50","1","","",true
"ChIJj6Z-EGmnIIYRtIU0FfrKm50","2","","",true
"ChIJj6Z-EGmnIIYRtIU0FfrKm50","3","09:00 PM","02:00 AM",false
"ChIJj6Z-EGmnIIYRtIU0FfrKm50","4","09:00 PM","02:00 AM",false
"ChIJj6Z-EGmnIIYRtIU0FfrKm50","5","07:00 PM","02:00 AM",false
"ChIJj6Z-EGmnIIYRtIU0FfrKm50","6","07:00 PM","03:00 AM",false
"ChIJj6Z-EGmnIIYRtIU0FfrKm50","7","09:00 PM","02:00 AM",false
"ChIJW9Loe_qkIIYRRFQL_MOYWdc","1","12:00 AM","11:59 PM",false
"ChIJW9Loe_qkIIYRRFQL_MOYWdc","2","12:00 AM","11:59 PM",false
"ChIJW9Loe_qkIIYRRFQL_MOYWdc","3","12:00 AM","11:59 PM",false
"ChIJW9Loe_qkIIYRRFQL_MOYWdc","4","12:00 AM","11:59 PM",false
"ChIJW9Loe_qkIIYRRFQL_MOYWdc","5","12:00 AM","11:59 PM",false
"ChIJW9Loe_qkIIYRRFQL_MOYWdc","6","12:00 AM","11:59 PM",false
"ChIJW9Loe_qkIIYRRFQL_MOYWdc","7","12:00 AM","11:59 PM",false
"ChIJfXqbTQOnIIYR7WZ9E_KbqVU","1","","",true
"ChIJfXqbTQOnIIYR7WZ9E_KbqVU","2","08:00 AM","02:00 PM",false
"ChIJfXqbTQOnIIYR7WZ9E_KbqVU","3","08:00 AM","02:00 PM",false
"ChIJfXqbTQOnIIYR7WZ9E_KbqVU","4","08:00 AM","02:00 PM",false
"ChIJfXqbTQOnIIYR7WZ9E_KbqVU","5","08:00 AM","02:00 PM",false
"ChIJfXqbTQOnIIYR7WZ9E_KbqVU","6","08:00 AM","03:00 PM",false
"ChIJfXqbTQOnIIYR7WZ9E_KbqVU","7","08:00 AM","03:00 PM",false
"ChIJA1ev8qv3wokReWMW3yQIPvs","1","10:00 AM","10:00 PM",false
"ChIJA1ev8qv3wokReWMW3yQIPvs","2","10:00 AM","10:00 PM",false
"ChIJA1ev8qv3wokReWMW3yQIPvs","3","10:00 AM","10:00 PM",false
"ChIJA1ev8qv3wokReWMW3yQIPvs","4","10:00 AM","10:00 PM",false
"ChIJA1ev8qv3wokReWMW3yQIPvs","5","10:00 AM","10:00 PM",false
"ChIJA1ev8qv3wokReWMW3yQIPvs","6","10:00 AM","10:00 PM",false
"ChIJA1ev8qv3wokReWMW3yQIPvs","7","10:00 AM","10:00 PM",false
"ChIJ5zgIA3xZwokR0C3Y8Iveo-M","1","11:30 AM","11:30 PM",false
"ChIJ5zgIA3xZwokR0C3Y8Iveo-M","2","11:30 AM","11:30 PM",false
"ChIJ5zgIA3xZwokR0C3Y8Iveo-M","3","11:30 AM","11:30 PM",false
"ChIJ5zgIA3xZwokR0C3Y8Iveo-M","4","11:30 AM","11:30 PM",false
"ChIJ5zgIA3xZwokR0C3Y8Iveo-M","5","11:30 AM","11:30 PM",false
"ChIJ5zgIA3xZwokR0C3Y8Iveo-M","6","11:30 AM","11:30 PM",false
"ChIJ5zgIA3xZwokR0C3Y8Iveo-M","7","11:30 AM","11:30 PM",false
"ChIJaaSLEvRZwokR8hhU6ZRj1qA","1","","",true
"ChIJaaSLEvRZwokR8hhU6ZRj1qA","2","04:00 PM","10:30 PM",false
"ChIJaaSLEvRZwokR8hhU6ZRj1qA","3","04:00 PM","10:30 PM",false
"ChIJaaSLEvRZwokR8hhU6ZRj1qA","4","04:00 PM","10:30 PM",false
"ChIJaaSLEvRZwokR8hhU6ZRj1qA","5","04:00 PM","10:30 PM",false
"ChIJaaSLEvRZwokR8hhU6ZRj1qA","6","11:00 AM","10:30 PM",false
"ChIJaaSLEvRZwokR8hhU6ZRj1qA","7","11:00 AM","04:00 PM",false
"ChIJbdoPbEZZwokREBWq_EVLfOI","1","08:00 AM","10:00 PM",false
"ChIJbdoPbEZZwokREBWq_EVLfOI","2","08:00 AM","10:00 PM",false
"ChIJbdoPbEZZwokREBWq_EVLfOI","3","08:00 AM","10:00 PM",false
"ChIJbdoPbEZZwokREBWq_EVLfOI","4","08:00 AM","10:00 PM",false
"ChIJbdoPbEZZwokREBWq_EVLfOI","5","08:00 AM","10:00 PM",false
"ChIJbdoPbEZZwokREBWq_EVLfOI","6","08:00 AM","10:00 PM",false
"ChIJbdoPbEZZwokREBWq_EVLfOI","7","08:00 AM","10:00 PM",false
"ChIJo7aE7KVZwokRTFQSEMeHNhM","1","08:30 AM","04:00 PM",false
"ChIJo7aE7KVZwokRTFQSEMeHNhM","2","08:30 AM","04:00 PM",false
"ChIJo7aE7KVZwokRTFQSEMeHNhM","3","08:30 AM","04:00 PM",false
"ChIJo7aE7KVZwokRTFQSEMeHNhM","4","08:30 AM","04:00 PM",false
"ChIJo7aE7KVZwokRTFQSEMeHNhM","5","08:30 AM","04:00 PM",false
"ChIJo7aE7KVZwokRTFQSEMeHNhM","6","08:30 AM","04:00 PM",false
"ChIJo7aE7KVZwokRTFQSEMeHNhM","7","08:30 AM","04:00 PM",false
"ChIJS2EvCJD3wokR9gd78G8wxfk","1","11:00 AM","09:00 PM",false
"ChIJS2EvCJD3wokR9gd78G8wxfk","2","","",true
"ChIJS2EvCJD3wokR9gd78G8wxfk","3","11:00 AM","09:00 PM",false
"ChIJS2EvCJD3wokR9gd78G8wxfk","4","11:00 AM","09:00 PM",false
"ChIJS2EvCJD3wokR9gd78G8wxfk","5","11:00 AM","09:00 PM",false
"ChIJS2EvCJD3wokR9gd78G8wxfk","6","11:00 AM","09:00 PM",false
"ChIJS2EvCJD3wokR9gd78G8wxfk","7","11:00 AM","09:00 PM",false
"ChIJOcDofCpZwokRuUs6afge9dE","1","07:00 AM","05:00 PM",false
"ChIJOcDofCpZwokRuUs6afge9dE","2","07:00 AM","05:00 PM",false
"ChIJOcDofCpZwokRuUs6afge9dE","3","07:00 AM","05:00 PM",false
"ChIJOcDofCpZwokRuUs6afge9dE","4","07:00 AM","05:00 PM",false
"ChIJOcDofCpZwokRuUs6afge9dE","5","07:00 AM","05:00 PM",false
"ChIJOcDofCpZwokRuUs6afge9dE","6","07:00 AM","05:00 PM",false
"ChIJOcDofCpZwokRuUs6afge9dE","7","07:00 AM","05:00 PM",false
"ChIJ_____49MwokRvQ8K9_f-8q8","1","06:30 AM","06:00 PM",false
"ChIJ_____49MwokRvQ8K9_f-8q8","2","06:30 AM","06:00 PM",false
"ChIJ_____49MwokRvQ8K9_f-8q8","3","06:30 AM","06:00 PM",false
"ChIJ_____49MwokRvQ8K9_f-8q8","4","06:30 AM","06:00 PM",false
"ChIJ_____49MwokRvQ8K9_f-8q8","5","06:30 AM","06:00 PM",false
"ChIJ_____49MwokRvQ8K9_f-8q8","6","06:30 AM","06:00 PM",false
"ChIJ_____49MwokRvQ8K9_f-8q8","7","07:30 AM","05:00 PM",false
"ChIJgWYN-5lZwokRbdqIBZu_Dio","1","","",true
"ChIJgWYN-5lZwokRbdqIBZu_Dio","2","09:00 AM","05:00 PM",false
"ChIJgWYN-5lZwokRbdqIBZu_Dio","3","09:00 AM","05:00 PM",false
"ChIJgWYN-5lZwokRbdqIBZu_Dio","4","09:00 AM","05:00 PM",false
"ChIJgWYN-5lZwokRbdqIBZu_Dio","5","09:00 AM","05:00 PM",false
"ChIJgWYN-5lZwokRbdqIBZu_Dio","6","","",true
"ChIJgWYN-5lZwokRbdqIBZu_Dio","7","","",true
"ChIJq6oum4hZwokRfG222QtKeGY","1","08:00 AM","04:00 PM",false
"ChIJq6oum4hZwokRfG222QtKeGY","2","08:00 AM","04:00 PM",false
"ChIJq6oum4hZwokRfG222QtKeGY","3","08:00 AM","04:00 PM",false
"ChIJq6oum4hZwokRfG222QtKeGY","4","08:00 AM","04:00 PM",false
"ChIJq6oum4hZwokRfG222QtKeGY","5","08:00 AM","04:00 PM",false
"ChIJq6oum4hZwokRfG222QtKeGY","6","08:00 AM","04:00 PM",false
"ChIJq6oum4hZwokRfG222QtKeGY","7","08:00 AM","04:00 PM",false
"ChIJi9DCGYdXwokRUkXiDS6Fk4M","1","09:00 AM","08:00 PM",false
"ChIJi9DCGYdXwokRUkXiDS6Fk4M","2","","",true
"ChIJi9DCGYdXwokRUkXiDS6Fk4M","3","09:00 AM","08:00 PM",false
"ChIJi9DCGYdXwokRUkXiDS6Fk4M","4","09:00 AM","08:00 PM",false
"ChIJi9DCGYdXwokRUkXiDS6Fk4M","5","09:00 AM","08:00 PM",false
"ChIJi9DCGYdXwokRUkXiDS6Fk4M","6","09:00 AM","08:00 PM",false
"ChIJi9DCGYdXwokRUkXiDS6Fk4M","7","09:00 AM","08:00 PM",false
"ChIJN66GpolZwokRAPJSwkC8FtE","1","07:00 AM","04:00 PM",false
"ChIJN66GpolZwokRAPJSwkC8FtE","2","07:00 AM","04:00 PM",false
"ChIJN66GpolZwokRAPJSwkC8FtE","3","07:00 AM","04:00 PM",false
"ChIJN66GpolZwokRAPJSwkC8FtE","4","07:00 AM","04:00 PM",false
"ChIJN66GpolZwokRAPJSwkC8FtE","5","07:00 AM","04:00 PM",false
"ChIJN66GpolZwokRAPJSwkC8FtE","6","07:00 AM","04:00 PM",false
"ChIJN66GpolZwokRAPJSwkC8FtE","7","07:00 AM","04:00 PM",false
"ChIJPxCEeZFZwokRFI8chYojzr0","1","10:00 AM","02:00 AM",false
"ChIJPxCEeZFZwokRFI8chYojzr0","2","10:00 AM","02:00 AM",false
"ChIJPxCEeZFZwokRFI8chYojzr0","3","10:00 AM","02:00 AM",false
"ChIJPxCEeZFZwokRFI8chYojzr0","4","10:00 AM","02:00 AM",false
"ChIJPxCEeZFZwokRFI8chYojzr0","5","10:00 AM","02:00 AM",false
"ChIJPxCEeZFZwokRFI8chYojzr0","6","10:00 AM","02:00 AM",false
"ChIJPxCEeZFZwokRFI8chYojzr0","7","10:00 AM","02:00 AM",false
"ChIJTzMPzJRZwokRVCD4zVe9714","1","07:30 AM","04:00 PM",false
"ChIJTzMPzJRZwokRVCD4zVe9714","2","07:30 AM","05:30 PM",false
"ChIJTzMPzJRZwokRVCD4zVe9714","3","07:30 AM","05:30 PM",false
"ChIJTzMPzJRZwokRVCD4zVe9714","4","07:30 AM","05:30 PM",false
"ChIJTzMPzJRZwokRVCD4zVe9714","5","07:30 AM","05:30 PM",false
"ChIJTzMPzJRZwokRVCD4zVe9714","6","07:30 AM","05:30 PM",false
"ChIJTzMPzJRZwokRVCD4zVe9714","7","07:30 AM","05:30 PM",false
"ChIJC8zrynBXwokR2HKBSxrD0lY","1","","",true
"ChIJC8zrynBXwokR2HKBSxrD0lY","2","02:00 PM","11:30 PM",false
"ChIJC8zrynBXwokR2HKBSxrD0lY","3","02:00 PM","11:30 PM",false
"ChIJC8zrynBXwokR2HKBSxrD0lY","4","02:00 PM","11:30 PM",false
"ChIJC8zrynBXwokR2HKBSxrD0lY","5","02:00 PM","01:00 AM",false
"ChIJC8zrynBXwokR2HKBSxrD0lY","6","01:00 PM","01:00 AM",false
"ChIJC8zrynBXwokR2HKBSxrD0lY","7","01:00 PM","11:30 PM",false
"ChIJFzMjg9tZwokRj43eR3Vvg54","1","07:30 AM","07:00 PM",false
"ChIJFzMjg9tZwokRj43eR3Vvg54","2","07:30 AM","07:00 PM",false
"ChIJFzMjg9tZwokRj43eR3Vvg54","3","07:30 AM","07:00 PM",false
"ChIJFzMjg9tZwokRj43eR3Vvg54","4","07:30 AM","07:00 PM",false
"ChIJFzMjg9tZwokRj43eR3Vvg54","5","07:30 AM","07:00 PM",false
"ChIJFzMjg9tZwokRj43eR3Vvg54","6","07:30 AM","07:00 PM",false
"ChIJFzMjg9tZwokRj43eR3Vvg54","7","07:30 AM","07:00 PM",false
"ChIJB00_hONZwokRPP16FqezH7M","1","","",true
"ChIJB00_hONZwokRPP16FqezH7M","2","","",true
"ChIJB00_hONZwokRPP16FqezH7M","3","04:00 PM","10:00 PM",false
"ChIJB00_hONZwokRPP16FqezH7M","4","04:00 PM","10:00 PM",false
"ChIJB00_hONZwokRPP16FqezH7M","5","04:00 PM","11:00 PM",false
"ChIJB00_hONZwokRPP16FqezH7M","6","12:00 PM","11:00 PM",false
"ChIJB00_hONZwokRPP16FqezH7M","7","12:00 PM","10:00 PM",false
"ChIJOxCMVgBZwokREOdV3prd6pw","1","11:00 AM","07:00 PM",false
"ChIJOxCMVgBZwokREOdV3prd6pw","2","11:00 AM","07:00 PM",false
"ChIJOxCMVgBZwokREOdV3prd6pw","3","11:00 AM","07:00 PM",false
"ChIJOxCMVgBZwokREOdV3prd6pw","4","11:00 AM","07:00 PM",false
"ChIJOxCMVgBZwokREOdV3prd6pw","5","11:00 AM","07:00 PM",false
"ChIJOxCMVgBZwokREOdV3prd6pw","6","11:00 AM","07:00 PM",false
"ChIJOxCMVgBZwokREOdV3prd6pw","7","11:00 AM","06:00 PM",false
"ChIJ8x4nPnRbwokRozC-WjZ0VMI","1","","",true
"ChIJ8x4nPnRbwokRozC-WjZ0VMI","2","","",true
"ChIJ8x4nPnRbwokRozC-WjZ0VMI","3","","",true
"ChIJ8x4nPnRbwokRozC-WjZ0VMI","4","05:30 PM","10:00 PM",false
"ChIJ8x4nPnRbwokRozC-WjZ0VMI","5","12:00 PM","11:00 PM",false
"ChIJ8x4nPnRbwokRozC-WjZ0VMI","6","12:00 PM","09:00 PM",false
"ChIJ8x4nPnRbwokRozC-WjZ0VMI","7","12:00 PM","09:00 PM",false
"ChIJ2-ZTxodZwokRA9AjwWXP0qk","1","07:00 AM","07:00 PM",false
"ChIJ2-ZTxodZwokRA9AjwWXP0qk","2","07:00 AM","07:00 PM",false
"ChIJ2-ZTxodZwokRA9AjwWXP0qk","3","07:00 AM","07:00 PM",false
"ChIJ2-ZTxodZwokRA9AjwWXP0qk","4","07:00 AM","07:00 PM",false
"ChIJ2-ZTxodZwokRA9AjwWXP0qk","5","07:00 AM","07:00 PM",false
"ChIJ2-ZTxodZwokRA9AjwWXP0qk","6","08:00 AM","07:00 PM",false
"ChIJ2-ZTxodZwokRA9AjwWXP0qk","7","08:00 AM","07:00 PM",false
"ChIJiSATcRZZwokRkz0ZtlVHUiE","1","07:00 AM","04:00 PM",false
"ChIJiSATcRZZwokRkz0ZtlVHUiE","2","07:00 AM","04:00 PM",false
"ChIJiSATcRZZwokRkz0ZtlVHUiE","3","07:00 AM","04:00 PM",false
"ChIJiSATcRZZwokRkz0ZtlVHUiE","4","07:00 AM","04:00 PM",false
"ChIJiSATcRZZwokRkz0ZtlVHUiE","5","07:00 AM","04:00 PM",false
"ChIJiSATcRZZwokRkz0ZtlVHUiE","6","07:00 AM","04:00 PM",false
"ChIJiSATcRZZwokRkz0ZtlVHUiE","7","07:00 AM","04:00 PM",false
"ChIJQ4cxNgBZwokRtyn0AX_UU-I","1","10:00 AM","12:00 AM",false
"ChIJQ4cxNgBZwokRtyn0AX_UU-I","2","10:00 AM","12:00 AM",false
"ChIJQ4cxNgBZwokRtyn0AX_UU-I","3","10:00 AM","12:00 AM",false
"ChIJQ4cxNgBZwokRtyn0AX_UU-I","4","10:00 AM","12:00 AM",false
"ChIJQ4cxNgBZwokRtyn0AX_UU-I","5","10:00 AM","01:00 AM",false
"ChIJQ4cxNgBZwokRtyn0AX_UU-I","6","10:00 AM","01:00 AM",false
"ChIJQ4cxNgBZwokRtyn0AX_UU-I","7","10:00 AM","12:00 AM",false
"ChIJOWVTySJawokRWpvg58PCzvY","1","07:00 AM","10:00 PM",false
"ChIJOWVTySJawokRWpvg58PCzvY","2","07:00 AM","10:00 PM",false
"ChIJOWVTySJawokRWpvg58PCzvY","3","07:00 AM","10:00 PM",false
"ChIJOWVTySJawokRWpvg58PCzvY","4","07:00 AM","10:00 PM",false
"ChIJOWVTySJawokRWpvg58PCzvY","5","07:00 AM","10:00 PM",false
"ChIJOWVTySJawokRWpvg58PCzvY","6","07:00 AM","10:00 PM",false
"ChIJOWVTySJawokRWpvg58PCzvY","7","07:00 AM","10:00 PM",false
"ChIJGZamLxBYwokRq7c6V4TQryY","1","12:00 AM","11:59 PM",false
"ChIJGZamLxBYwokRq7c6V4TQryY","2","12:00 AM","11:59 PM",false
"ChIJGZamLxBYwokRq7c6V4TQryY","3","12:00 AM","11:59 PM",false
"ChIJGZamLxBYwokRq7c6V4TQryY","4","12:00 AM","11:59 PM",false
"ChIJGZamLxBYwokRq7c6V4TQryY","5","12:00 AM","11:59 PM",false
"ChIJGZamLxBYwokRq7c6V4TQryY","6","12:00 AM","11:59 PM",false
"ChIJGZamLxBYwokRq7c6V4TQryY","7","12:00 AM","11:59 PM",false
"ChIJW6K4fFlYwokRl9znZwmIvEU","1","07:00 AM","05:00 PM",false
"ChIJW6K4fFlYwokRl9znZwmIvEU","2","07:00 AM","05:00 PM",false
"ChIJW6K4fFlYwokRl9znZwmIvEU","3","07:00 AM","05:00 PM",false
"ChIJW6K4fFlYwokRl9znZwmIvEU","4","07:00 AM","05:00 PM",false
"ChIJW6K4fFlYwokRl9znZwmIvEU","5","07:00 AM","05:00 PM",false
"ChIJW6K4fFlYwokRl9znZwmIvEU","6","07:00 AM","04:00 PM",false
"ChIJW6K4fFlYwokRl9znZwmIvEU","7","08:00 AM","04:00 PM",false
"ChIJO_Nbh4lZwokR1-EspAqsGLM","1","04:00 PM","02:00 AM",false
"ChIJO_Nbh4lZwokR1-EspAqsGLM","2","04:00 PM","02:00 AM",false
"ChIJO_Nbh4lZwokR1-EspAqsGLM","3","04:00 PM","02:00 AM",false
"ChIJO_Nbh4lZwokR1-EspAqsGLM","4","04:00 PM","04:00 AM",false
"ChIJO_Nbh4lZwokR1-EspAqsGLM","5","04:00 PM","04:00 AM",false
"ChIJO_Nbh4lZwokR1-EspAqsGLM","6","01:00 PM","04:00 AM",false
"ChIJO_Nbh4lZwokR1-EspAqsGLM","7","01:00 PM","02:00 AM",false
"ChIJmQUZIRr5wokR1KblkKQoPCY","1","11:00 AM","08:15 PM",false
"ChIJmQUZIRr5wokR1KblkKQoPCY","2","11:00 AM","08:15 PM",false
"ChIJmQUZIRr5wokR1KblkKQoPCY","3","11:00 AM","08:15 PM",false
"ChIJmQUZIRr5wokR1KblkKQoPCY","4","11:00 AM","08:15 PM",false
"ChIJmQUZIRr5wokR1KblkKQoPCY","5","11:00 AM","08:15 PM",false
"ChIJmQUZIRr5wokR1KblkKQoPCY","6","11:00 AM","08:15 PM",false
"ChIJmQUZIRr5wokR1KblkKQoPCY","7","11:00 AM","08:15 PM",false
"ChIJYwsOK-ZZwokRSMs_IwYNnYs","1","07:00 AM","07:00 PM",false
"ChIJYwsOK-ZZwokRSMs_IwYNnYs","2","07:00 AM","07:00 PM",false
"ChIJYwsOK-ZZwokRSMs_IwYNnYs","3","07:00 AM","07:00 PM",false
"ChIJYwsOK-ZZwokRSMs_IwYNnYs","4","07:00 AM","07:00 PM",false
"ChIJYwsOK-ZZwokRSMs_IwYNnYs","5","07:00 AM","07:00 PM",false
"ChIJYwsOK-ZZwokRSMs_IwYNnYs","6","08:00 AM","05:30 PM",false
"ChIJYwsOK-ZZwokRSMs_IwYNnYs","7","08:00 AM","05:00 PM",false
"ChIJy6rdX7hZwokRYmiVJWN3XmQ","1","07:00 AM","05:00 PM",false
"ChIJy6rdX7hZwokRYmiVJWN3XmQ","2","07:00 AM","05:00 PM",false
"ChIJy6rdX7hZwokRYmiVJWN3XmQ","3","07:00 AM","05:00 PM",false
"ChIJy6rdX7hZwokRYmiVJWN3XmQ","4","07:00 AM","05:00 PM",false
"ChIJy6rdX7hZwokRYmiVJWN3XmQ","5","07:00 AM","05:00 PM",false
"ChIJy6rdX7hZwokRYmiVJWN3XmQ","6","07:00 AM","05:00 PM",false
"ChIJy6rdX7hZwokRYmiVJWN3XmQ","7","07:00 AM","05:00 PM",false
